"wccSubjectCode","wccCourseNumber","wccCourseName","emuSubjectCode","emuCourseNumber","emuCourseName"
"RAD","120","Clinical Education","AACR","GEN","General Credit"
"RAD","123","Radiographic Positioning II","AACR","GEN","General Credit"
"RAD","124","Principles Radiogrphc Exposure","AACR","GEN","General Credit"
"RAD","125","Radiographic Proc/Rltd Anat","AACR","GEN","General Credit"
"RAD","127","Prins Radiogrphc Exposure Lab","AACR","GEN","General Credit"
"RAD","130","Clinical Education I","AACR","GEN","General Credit"
"RAD","135","Pathology for Radiographers","AACR","GEN","General Credit"
"RAD","140","Clinical Education","AACR","GEN","General Credit"
"RAD","150","Clinical Education","AACR","GEN","General Credit"
"RAD","189","Study Problems","AACR","GEN","General Credit"
"RAD","190","Physical Fndtns of Radiography","AACR","GEN","General Credit"
"RAD","200","Physical Foundtns/Radiography","AACR","GEN","General Credit"
"RAD","215","Radiography of the Skull","AACR","GEN","General Credit"
"RAD","217","Clinical Education","AACR","GEN","General Credit"
"RAD","218","Radiation Biology & Protection","AACR","GEN","General Credit"
"RAD","219","Radiation Protection","AACR","GEN","General Credit"
"RAD","220","Mgmt/Radiological Environment","AACR","GEN","General Credit"
"RAD","221","Ethics/Legal Issues","AACR","GEN","General Credit"
"RAD","222","Pharmacology/Diagnostic Image","AACR","GEN","General Credit"
"RAD","223","Sectional Anatomy","AACR","GEN","General Credit"
"RAD","225","Clinical Education","AACR","GEN","General Credit"
"RAD","226","Radiographic Quality Assurance","AACR","GEN","General Credit"
"RAD","232","Digital Imaging in Radiography","AACR","GEN","General Credit"
"RAD","235","Pathology for Radiographers","AACR","GEN","General Credit"
"RAD","240","Clinical Education","AACR","GEN","General Credit"
"RAD","259","Intro CT Instrument/Protocols","AACR","GEN","General Credit"
"RAD","260","CT Cross-Sectional Anatomy","AACR","GEN","General Credit"
"RAD","261","Patient Care Computd Tomograph","AACR","GEN","General Credit"
"RAD","262","Prins Computed Tomography (CT)","AACR","GEN","General Credit"
"RAD","263","Practical CT Imaging","AACR","GEN","General Credit"
"RAD","265","CT Clinical Education I","AACR","GEN","General Credit"
"RAD","266","Advanced CT Imaging","AACR","GEN","General Credit"
"RAD","267","CT Clinical Education II","AACR","GEN","General Credit"
"RAD","270","Principles of Mammography","AACR","GEN","General Credit"
"RAD","271","Mammography Quality Cntl (QC)","AACR","GEN","General Credit"
"RAD","273","Mammography Clinical Education","AACR","GEN","General Credit"
"RAD","280","Radiographic Critique","AACR","GEN","General Credit"
"RAD","290","International Stds/Radiography","AACR","GEN","General Credit"
"RDG","100","Vocabulary & Spelling Power","AACR","GEN","General Credit"
"RDG","103","Study Skills","AACR","GEN","General Credit"
"RDG","104","Study Skills","AACR","GEN","General Credit"
"RDG","105","Vocabulary & Spelling Power","AACR","GEN","General Credit"
"RDG","106","Speed Reading","AACR","GEN","General Credit"
"RDG","107","Speed Reading","AACR","GEN","General Credit"
"RDG","108","Power Reading","AACR","GEN","General Credit"
"RDG","109","Vocabulary for Foreign Born","AACR","GEN","General Credit"
"RDG","115","Medical Terminology","AHPR","200","Medical Terminology"
"RDG","189","Study Problems","AACR","GEN","General Credit"
"RE","100","Real Estate Principles","RES","210","Real Estate Prin & Pract"
"ROB","223","Robotics III","CEET","000","General Transfer Credit"
"ROB","224","Robotics IV","CET","000","General Transfer Credit"
"ROB","274","Rob Co-op Education II","CEET","000","General Transfer Credit"
"RTH","097","Respiratory Therapy review","AACR","GEN","General Credit"
"RTH","101","Electrocardiography","AACR","GEN","General Credit"
"RTH","106","Chemistry for RTs","AACR","GEN","General Credit"
"RTH","120","Intro to Respiratory Therapy","AACR","GEN","General Credit"
"RTH","121","Basic Equip & Procedures","AACR","GEN","General Credit"
"RTH","121L","Basic Equip & Procedures Lab","AACR","GEN","General Credit"
"RTH","122","Respiratory Physiology","AACR","GEN","General Credit"
"RTH","123","Respiratory Pathophysiology","AACR","GEN","General Credit"
"RTH","148","Pharmacology for RTs","AACR","GEN","General Credit"
"RTH","149","Respiratory Pathology","AACR","GEN","General Credit"
"RTH","189","Study Problems","AACR","GEN","General Credit"
"RTH","198","General Clinical Practice I","AACR","GEN","General Credit"
"RTH","199","General Clinical Practice II","AACR","GEN","General Credit"
"RTH","200","Advanced Clinical Practice","AACR","GEN","General Credit"
"RTH","201","Specialty Clinical Practice","AACR","GEN","General Credit"
"RTH","202","Pediatric Clinical Practice","AACR","GEN","General Credit"
"RTH","212","Ventilators","AACR","GEN","General Credit"
"RTH","213","Intensive Respiratory Care","AACR","GEN","General Credit"
"RTH","214","Cardiodiagnostics","AACR","GEN","General Credit"
"RTH","217","Seminar - Respiratory Therapy","AACR","GEN","General Credit"
"RTH","219","Pediatric Respiratory Therapy","AACR","GEN","General Credit"
"RTH","221","Pulmonary Rehabilitation","AACR","GEN","General Credit"
"RTH","222","Pulmonary Function Test/Rehab","AACR","GEN","General Credit"
"RUS","111","First Year Russian I","FLAN","000","General Transfer Credit"
"RUS","120","Conversational Russian","FLAN","000","General Transfer Credit"
"RUS","121","Intmed Conversational Russian","FLAN","000","General Transfer Credit"
"RUS","122","First Year Russian II","FLAN","000","General Transfer Credit"
"SCI","100","Intro to Natural Sciences","AACR","GEN","General Credit"
"SCI","101","The Nature of Science","AACR","GEN","General Credit"
"SCI","102","Applied Science","AACR","GEN","General Credit"
"SCI","103","Process&Professionalism/Scienc","AACR","GEN","General Credit"
"SEC","101","Typewriting","BEDU","119","Keyboarding for Computer"
"SEC","102","Typewriting","BEDU","122","Keyboardng for Offc Tech"
"SEC","107","Clerical Methods and Procedure","BEDU","000","General Transfer Credit"
"SEC","130","Business Machines","BEDU","000","General Transfer Credit"
"SEC","150","Office Proofreading","BEDU","000","General Transfer Credit"
"SEC","151","Information Processing Prin","BEDU","220","Word/Info Procsng Oprtns"
"SO","203","Advanced Typewriting","BEDU","123","Word Prcsg/Kybrdg Applcn"
"SO","210","Medical Transcription","BEDU","000","General Transfer Credit"
"SO","214","Info Processing App/Adv Prac","BEDU","220","Word/Info Procsng Oprtns"
"SO","223","Medical Office Procedures","BEDU","000","General Transfer Credit"
"SO","224","Info Processing for Medical","BEDU","000","General Transfer Credit"
"SO","225","Info Processing Systems & Pr","BEDU","000","General Transfer Credit"
"SO","231","Adv Shrthand (Dict/Transcrptn)","BEDU","000","General Transfer Credit"
"SO","250","Office Systems and Procedures","BEDU","395","Office Administration"
"SOC","100","Principles of Sociology","SOCL","105","Introductory Sociology"
"SOC","150","Marriage & Family","SOCL","204","Marriage & Family"
"SOC","155","Hip-Hop Culture & Society","SOCL","000","General Transfer Credit"
"SOC","201","Medical Sociology","SOCL","000","General Transfer Credit"
"SOC","202","Criminology","CRM","301","Criminology"
"SOC","203","Aging & Society","SOCL","000","General Transfer Credit"
"SOC","205","Race & Ethnic Relations","SOCL","214","U.S. Racial & Cult Minorities"
"SOC","206","Intro to Gender Studies","WGST","200","Intro to Women's Studies"
"SOC","207","Social Problems","SOCL","202","Social Problems"
"SOC","216","Intro Gender & Sexuality Stds","WGST","202","Intro to Gender and Sexuality"
"SOC","220","Group Dynamics & Counseling","SWRK","000","General Transfer Credit"
"SOC","225","Family Social Work","SWRK","000","General Transfer Credit"
"STS","100","Career Planning Seminar","AACR","GEN","General Credit"
"STS","101","Student Success Seminar","AACR","GEN","General Credit"
"STS","102","Indep Study - Career Planning","AACR","GEN","General Credit"
"STS","240","Career Practices Seminar","AACR","GEN","General Credit"
"SUR","100","Surgical Technology I","AACR","GEN","General Credit"
"SUR","101","Intro to Sterile Processing","AACR","GEN","General Credit"
"SUR","101A","Intro Sterile Processing Lect","AACR","GEN","General Credit"
"SUR","101B","Intro Sterile Processing Lab","AACR","GEN","General Credit"
"SUR","102","Intro Sterile Process Equipmnt","AACR","GEN","General Credit"
"SUR","102A","Intro Sterile Process Equp Lec","AACR","GEN","General Credit"
"SUR","102B","Intro Sterile Process Equp Lab","AACR","GEN","General Credit"
"SUR","105","Surgical Technology I Lab","AACR","GEN","General Credit"
"SUR","108","Sterile Processing Clinical","AACR","GEN","General Credit"
"SUR","109","Sterile Processing Seminar","AACR","GEN","General Credit"
"SUR","110","Intro Surgical Tech/Patient","AACR","GEN","General Credit"
"SUR","120","Surgical Technology II Theory","AACR","GEN","General Credit"
"SUR","125","Surgical Tech II Lab/Clinical","AACR","GEN","General Credit"
"SUR","130","Surgical Asepsis/Instruments","AACR","GEN","General Credit"
"SPN","117","Spanish Immersion I","SPNH","000","General Transfer Credit"
"SPN","119","Spanish Language Adventures","SPNH","000","General Transfer Credit"
"SPN","120","Begin Conversational Spanish","SPNH","000","General Transfer Credit"
"SPN","121","Begin Conversation Spanish II","SPNH","000","General Transfer Credit"
"SPN","122","First Year Spanish II","SPNH","122L5","Beginning Spanish II"
"SPN","123","Spanish Laboratory II","SPNH","000","General Transfer Credit"
"SPN","189","Study Problems","SPNH","000","General Transfer Credit"
"SPN","201","Second Year Spanish I","SPNH","233L5","Intermediate Spanish I"
"SPN","202","Second Year Spanish II","SPNH","234L5","Intermediate Spanish II"
"SPN","205","Second Year Spanish/Business","SPNH","000","General Transfer Credit"
"SPN","211","Intmed Conversational Spanish","SPNH","000","General Transfer Credit"
"SPN","213","Second Year Spanish I","SPNH","221","Intermed Spanish Reading"
"SPN","217","Spanish Immersion II","SPNH","000","General Transfer Credit"
"SPN","224","Second Year Spanish II-Lit","SPNH","322L5","Intro to Hispanic Literature"
"SPN","225","Intro to Business Spanish","SPNH","000","General Transfer Credit"
"SPS","100","Career Planning Seminar","AACR","GEN","General Credit"
"SPS","101","Student Success Seminar","AACR","GEN","General Credit"
"SPS","102","Independent Study Career Plan","AACR","GEN","General Credit"
"SPS","189","Study Problems","AACR","GEN","General Credit"
"SPS","199","On-The-Job Training","AACR","GEN","General Credit"
"RES","100","Real Estate Prins & Prelicense","AACR","GEN","General Credit"
"RES","120","Real Estate Finance","AACR","GEN","General Credit"
"RES","130","Real Estate Appraisal","AACR","GEN","General Credit"
"RES","140","Real Estate Law","AACR","GEN","General Credit"
"RES","150","Real Estate Investment","AACR","GEN","General Credit"
"RES","160","Real Estate Property Managemnt","AACR","GEN","General Credit"
"RES","190","Real Estate Continuing Educ","AACR","GEN","General Credit"
"ROB","101","Robotics I-I","TEDU","103","Structures & Design in Tech"
"ROB","110","Robotics I-II","TEDU","103","Structures & Design in Tech"
"ROB","101","Robotics I-I","CEET","000","General Transfer Credit"
"ROB","101","Robotics I-I","TEDU","103","Structures & Design in Tech"
"ROB","110","Robotics I-II","TEDU","103","Structures & Design in Tech"
"ROB","110","Robotics I-II","CEET","000","General Transfer Credit"
"ROB","111","CIM Fundamentals","CADM","000","General Transfer Credit"
"ROB","121","Robotics I","CADM","000","General Transfer Credit"
"ROB","170","FIRST Robotics Competition","CADM","000","General Transfer Credit"
"ROB","171","Intro to FIRST Robotics","CADM","000","General Transfer Credit"
"ROB","172","FIRST Robotics Competition","CADM","000","General Transfer Credit"
"ROB","174","Rob Co-op Education I","CEET","000","General Transfer Credit"
"ROB","212","Robotics II","CEET","000","General Transfer Credit"
"ROB","221","Robotics III","CEET","000","General Transfer Credit"
"ROB","222","Robotics Simulation","CEET","000","General Transfer Credit"
"SEC","152","Transcript Skills","BEDU","222","Transcrptn Applctn&Tech"
"SEC","153","Word Proc Ab/bsc Prt","BEDU","000","General Transfer Credit"
"SEC","154","Word Processing Apps/PC","BEDU","000","General Transfer Credit"
"SEC","155","Word Processing Microsoft Word","BEDU","000","General Transfer Credit"
"SEC","203","Typewriting","BEDU","123","Word Prcsg/Kybrdg Applcn"
"SEC","214","W P/Adv Prac","BEDU","220","Word/Info Procsng Oprtns"
"SEC","250","Office Systems and Procedures","BEDU","395","Office Administration"
"SO","101","Beginning Typewriting","BEDU","119","Keyboarding for Computer"
"SO","102","Intermediate Typewriting","BEDU","122","Keyboardng for Offc Tech"
"SO","107","Clerical Methods and Procedure","BEDU","000","General Transfer Credit"
"SO","130","Business Machines","BEDU","000","General Transfer Credit"
"SO","131","Beginning Shorthand","BEDU","225","Gregg Shorthand"
"SO","132","Intermediate Shorthand","BEDU","000","General Transfer Credit"
"SO","150","Office Proofreading","BEDU","000","General Transfer Credit"
"SO","151","Information Processing Princip","BEDU","220","Word/Info Procsng Oprtns"
"SO","152","Inform Processing Transcript","BEDU","222","Transcrptn Applctn&Tech"
"SO","153","Inform Processing Applications","BEDU","000","General Transfer Credit"
"SO","154","Word Processing Apps/PC","BEDU","000","General Transfer Credit"
"SO","200","Independent Directed Study","AACR","GEN","General Credit"
"SUR","135","Surgical Technology II Clinica","AACR","GEN","General Credit"
"SUR","140","Surgical Tech Pharmacology","AACR","GEN","General Credit"
"SUR","150","Surgical Technology III Theory","AACR","GEN","General Credit"
"SUR","155","Surgical Tech III Practice","AACR","GEN","General Credit"
"SUR","160","Surgical Technology Seminar","AACR","GEN","General Credit"
"SUR","170","Surgical Pharmacology","AACR","GEN","General Credit"
"SUR","180","Surgical Procedures I","AACR","GEN","General Credit"
"SUR","181","Surgical Procedures I Lab","AACR","GEN","General Credit"
"SUR","189","Study Problems","AACR","GEN","General Credit"
"SUR","210","Surgical Procedures II","AACR","GEN","General Credit"
"SUR","211","Surgical Procedures II Lab","AACR","GEN","General Credit"
"SUR","230","Surgical Procedures III","AACR","GEN","General Credit"
"SUR","231","Clinical Education I","AACR","GEN","General Credit"
"SUR","241","Clinical Education II","AACR","GEN","General Credit"
"SUR","250","Surgical Technology Seminar","AACR","GEN","General Credit"
"SUR","270","Biomed Sci/Minml Invasive Surg","AACR","GEN","General Credit"
"SUR","270A","Biomed Sci/Min Invs Surg Lect","AACR","GEN","General Credit"
"SUR","270B","Biomed Sci/Min Invs Surg Lab","AACR","GEN","General Credit"
"TAX","101","Income Taxes for Individuals","ACC","244","Personal Tax Accounting"
"TAX","102","Fed Inc Tax Indv/Sm Busn","ACC","244","Personal Tax Accounting"
"TAX","102","Fed Inc Tax Indv/Sm Busn","ACC","000","General Transfer Credit"
"SOC","230","Marriage and Family","SOCL","204","Marriage & Family"
"SOC","250","Juvenile Delinquency","SOCL","354","Juvenile Delinquency"
"CJ","223","Juvenile Justice","SOCL","354","Juvenile Delinquency"
"SOC","250","Juvenile Delinquency","CRM","354","Juvenile Delinquency"
"SOC","250","Juvenile Delinquency","CRM","354","Juvenile Delinquency"
"CJT","223","Juvenile Justice","CRM","354","Juvenile Delinquency"
"SPC","101","Process Quality Control","INTE","000","General Transfer Credit"
"SPC","122","Sampling Quality Control","INTE","000","General Transfer Credit"
"SPC","201","Quality of Service","INTE","000","General Transfer Credit"
"SPC","213","Quality Control by Stat Mthds","INTE","000","General Transfer Credit"
"SPC","224","Quality Control Problem Solv","INTE","000","General Transfer Credit"
"SPC","225","Quality Control Management","INTE","000","General Transfer Credit"
"SPC","226","Dimensional Metrology & Test","INTE","000","General Transfer Credit"
"SPH","101","Fundamentals of Speaking","CTAS","121","Fundamentals of Speech"
"SPH","131","Radio-Television Speech","CTAC","000","General Transfer Credit"
"SPH","152","Acting for the Theatre","CTAR","158","Fundamentals of Acting"
"SPN","101","Beg Conversational Spanish I","SPNH","000","General Transfer Credit"
"SPN","102","Beg Conversational Spanish II","SPNH","000","General Transfer Credit"
"SPN","109","Begin Conversational Spanish I","SPNH","000","General Transfer Credit"
"SPN","110","Begin Conversation Spanish II","SPNH","000","General Transfer Credit"
"SPN","111","First Year Spanish I","SPNH","121L5","Beginning Spanish"
"SPN","112","Spanish Laboratory I","SPNH","000","General Transfer Credit"
"TRI","174","TRI Co-op Education I","MFG","387","Co-op Educ in Manufactrg Techn"
"TRI","201","Plumbing & Pipefitting I","CNST","000","General Transfer Credit"
"TRI","202","Plumbing & Pipefitting II","CNST","000","General Transfer Credit"
"TRI","220","Electrical Grounding","ELEC","000","General Transfer Credit"
"TRI","222","Electrical Wiring Industrial","ELEC","000","General Transfer Credit"
"TRI","240","Plant Layout/Material Handling","MFG","000","General Transfer Credit"
"TRI","271","Woodworking Machines/Process 2","MFG","000","General Transfer Credit"
"TRI","274","TRI Co-op Education II","MFG","487","Co-op Educ in Manufactrg Techn"
"TRL","100","Green Technologies for Roofing","CNST","000","General Transfer Credit"
"TRL","101","Signal Person Qualification","AACR","GEN","General Credit"
"TRL","102","Single-Ply Roofing","CNST","000","General Transfer Credit"
"TRL","103","Competent Person Fall Protect","AACR","GEN","General Credit"
"TRL","104","Understanding Student Portal","AACR","GEN","General Credit"
"TRL","105","Qualified Rigger Person","AACR","GEN","General Credit"
"TRL","110","Intern-External Communication","AACR","GEN","General Credit"
"TRL","148","Intermed Comp Skill/Trade Tchr","AACR","GEN","General Credit"
"TRL","211","Plan,Teach,Assess Effc Lsn-Beg","AACR","GEN","General Credit"
"TRL","212","Plan,Teach,Assess Effc Lsn-Int","AACR","GEN","General Credit"
"TRL","213","Plan,Teach,Assess Effc Lsn-Adv","AACR","GEN","General Credit"
"TRL","214","Develop & Present Effc Lsn Pln","AACR","GEN","General Credit"
"TRL","222","Basic Computer/Trade Teacher","AACR","GEN","General Credit"
"TRL","223","Basic Computer/Trade Tchr II","AACR","GEN","General Credit"
"TRL","314","Infection Cntrl & Risk Assess","AACR","GEN","General Credit"
"UAE","140","Intro HVACR Svc Tech Practices","CNST","000","General Transfer Credit"
"UAE","142","Soldering and Brazing","CNST","000","General Transfer Credit"
"UAE","144","Refrigeration","SET","000","General Transfer Credit"
"UAE","146","Air Conditioning","CNST","000","General Transfer Credit"
"UAE","148","Electrical Controls","CEET","000","General Transfer Credit"
"UAE","150","DC Electronics","CEET","000","General Transfer Credit"
"UAE","152","Adv Elec Cntrl/Pneumatic Cntls","CEET","000","General Transfer Credit"
"UAE","154","Advanced AC & Refrigeration","CNST","000","General Transfer Credit"
"UAE","156","Air & Water Balance Motor Algn","CEET","000","General Transfer Credit"
"UAE","158","Advanced HVACR Practices","CNST","000","General Transfer Credit"
"UAE","165","Accelerated HVACR Training","CNST","000","General Transfer Credit"
"UAE","210","Adv Electronics & DDC Systems","ELEC","000","General Transfer Credit"
"UAE","220","Environmental Tech in HVACR","CNST","000","General Transfer Credit"
"UAF","102","Intro Arc Weld/Solder/Brazing","COTS","000","General Transfer Credit"
"UAF","120","Intro to Pipefitter Practices","CNST","000","General Transfer Credit"
"UAF","122","Draw Interpret & Plan Read","CNST","000","General Transfer Credit"
"UAF","124","Oxy Fuel Cut & Shield Arc Weld","COTS","000","General Transfer Credit"
"TAX","103","Mich/Local Tax Indv & Sm Busn","ACC","000","General Transfer Credit"
"TAX","121","Business Income Tax Basics","AACR","GEN","General Credit"
"TAX","123","Income Tax for Partnerships","AACR","GEN","General Credit"
"TAX","124","Income Tax for Corporations","AACR","GEN","General Credit"
"TAX","125","Income Tax for Sub S Corps","AACR","GEN","General Credit"
"TAX","190","Tax Practice","AACR","GEN","General Credit"
"TAX","210","Adv Issues in Individual Taxes","AACR","GEN","General Credit"
"TAX","220","Michigan Small Business Tax","AACR","GEN","General Credit"
"TRI","103","Sheet Metal Blueprt Rdg/Layout","MFG","000","General Transfer Credit"
"TRI","105","Advanced Sheet Metal Layout","MFG","000","General Transfer Credit"
"TRI","111","Intro to Code Enforcement","FMGT","000","General Transfer Credit"
"TRI","115","Blueprint Facility Maintenance","FMGT","230","Facility Operations & Maint"
"TRI","131","Commercial Property Maint I","MFG","000","General Transfer Credit"
"TRI","133","Commercial Property Maint II","MFG","000","General Transfer Credit"
"TRI","135","Commercial Property Maint III","MFG","000","General Transfer Credit"
"TRI","137","Commercial Property Maint IV","MFG","000","General Transfer Credit"
"TRI","140","Millwright Theory","MFG","000","General Transfer Credit"
"TRI","171","Woodworking Machines/Process 1","MFG","000","General Transfer Credit"
"UAF","126","Hydronic Heat & Steam Systems","CEET","000","General Transfer Credit"
"UAF","128","Refrigeration & Electric Cntrl","SET","000","General Transfer Credit"
"UAF","130","Advanced SMAW Welding","COTS","000","General Transfer Credit"
"UAF","132","Advanced Pipefitter Topics","CNST","000","General Transfer Credit"
"UAF","134","Controls & Instrumentation","CEET","000","General Transfer Credit"
"UAF","136","GTAW Welding","COTS","000","General Transfer Credit"
"UAF","190","Accelerated Welder Training","COT","000","General Transfer Credit"
"UAP","100","Intro to Plumbing Practices","CNST","000","General Transfer Credit"
"UAP","102","Intro Arc Weld/Solder/Brazing","COTS","000","General Transfer Credit"
"UAP","104","Draw Interpretation & Plan Rdg","CNST","000","General Transfer Credit"
"UAP","106","Oxy Fuel Cut & Sheild Arc Weld","COTS","000","General Transfer Credit"
"UAP","108","Water Supply and Drainage","CNST","000","General Transfer Credit"
"UAP","110","Customer Service Techniques","AACR","GEN","General Credit"
"UAP","112","Plumbing Fixtures & Appliances","CNST","000","General Transfer Credit"
"UAP","114","Plumbing Codes & Regulations","CNST","000","General Transfer Credit"
"UAP","116","Med Gas/Backflw Prevent Technq","CNST","000","General Transfer Credit"
"UAP","118","Advanced Plumbing Practices","CNST","000","General Transfer Credit"
"UAR","160","Intro Sprinkler Fit Practices","CNST","000","General Transfer Credit"
"UAR","162","Basic Draw/Intro Auto Sprinklr","PDET","000","General Transfer Credit"
"UAR","164","Read Auto Sprinkler Pipe Draw","CNST","000","General Transfer Credit"
"UAT","111","Intro Industrial Teacher Trng","AACR","GEN","General Credit"
"UAT","112","Jobsite Leadshp/21C Piping Ind","CNST","000","General Transfer Credit"
"UAT","113","Safe Bolting Practice(UA 2154)","CNST","000","General Transfer Credit"
"UAT","114","Safety Leadership (UA 2155)","CNST","000","General Transfer Credit"
"UAT","115","Emerging Safety Tech (UA 2156)","CNST","000","General Transfer Credit"
"UAT","116","Advanced Revit (UA 3026)","CNST","000","General Transfer Credit"
"UAT","117","Robot Total Statn Layout-Leica","CEET","000","General Transfer Credit"
"UAT","118","Clamp, Reforming/Pipe Aligning","CNST","000","General Transfer Credit"
"UAT","119","HVACR Residential Tech(UA6028)","CNST","000","General Transfer Credit"
"UAT","120","Principles Project Management","CNST","000","General Transfer Credit"
"UAT","121","Industrial Teacher Training II","AACR","GEN","General Credit"
"UAT","122","Adapt Apprenticeship 21st C","AACR","GEN","General Credit"
"UAT","123","Fall Protection","AACR","GEN","General Credit"
"UAT","124","Trench/Excavate-Cmpt Psn Train","AACR","GEN","General Credit"
"UAT","125","Introduction to CAD","PDET","000","General Transfer Credit"
"UAT","126","Autodesk Fabrication CADmep","PDET","000","General Transfer Credit"
"UAT","127","Comprehsn Mgt New Rfrg,Rgl,Sft","CNST","000","General Transfer Credit"
"UAT","128","Troubleshoot Resdntl HVACR Sys","CNST","000","General Transfer Credit"
"UAT","129","Service Resident HVACR Elc Sys","CNST","000","General Transfer Credit"
"UAT","130","Fire Pump Inspct,Test,Maint,Rp","HSEM","000","General Transfer Credit"
"UAR","164R","Read Residentl Blueprnt/Sprink","CNST","000","General Transfer Credit"
"UAR","166","Installation of Sprinkler Syst","CNST","000","General Transfer Credit"
"UAR","166R","Install Residntl Fire Sprk Sys","CNST","000","General Transfer Credit"
"UAR","168","Arch Wk Drw/Blpt Rdg Sprnk Fit","CNST","000","General Transfer Credit"
"UAR","170","Sprinkler Water Spply/Auto Spr","CNST","000","General Transfer Credit"
"UAR","170R","The Resident Auto Fire Sprink","CNST","000","General Transfer Credit"
"UAR","172","Type/Fire Protect System/Alarm","CNST","000","General Transfer Credit"
"UAR","174","Special App Sprink Sys/Hydraul","CNST","000","General Transfer Credit"
"UAR","176","Human Relations","AACR","GEN","General Credit"
"UAR","178","Technical Writing","AACR","GEN","General Credit"
"UAS","111","Cnstrc Suprvsn I:Motivate Empl","CNST","000","General Transfer Credit"
"UAS","122","Constrc Suprvsn II:Sprvsry Skl","CNST","000","General Transfer Credit"
"UAS","210","Cnstr Sprvn III:Lgl/Prsnl Aspc","CNST","000","General Transfer Credit"
"UAS","211","Construction Supervision III","CNST","000","General Transfer Credit"
"UAS","222","Cnstrc Suprvsn IV:Cntructn Prj","CNST","000","General Transfer Credit"
"UAS","226","Legal Aspects Cnstrc Industry","CNST","000","General Transfer Credit"
"UAS","230","Constrc Suprvsn V:Schd/Prj Mgt","CNST","000","General Transfer Credit"
"UAT","109","Effective Instruct Pract/Coach","AACR","GEN","General Credit"
"UAT","110","UA/MCAA Foreman Cert (UA 2012)","AACR","GEN","General Credit"
"UAT","110C","Canadian Foreman Certification","AACR","GEN","General Credit"
"UAT","131","Industrial Teacher Train III","AACR","GEN","General Credit"
"UAT","132","Undstdg Fire Alarm Pnl/Intg Dv","HSEM","000","General Transfer Credit"
"UAT","134","Safety Cultr Tng/Frt Line Lead","AACR","GEN","General Credit"
"UAT","135","Industrial Rigging Cert","AACR","GEN","General Credit"
"UAT","136","Daikin VRV Systems","CNST","000","General Transfer Credit"
"UAT","137","Radiographic Film Interpretatn","AACR","GEN","General Credit"
"UAT","138","Apprentice Standard Guidelines","AACR","GEN","General Credit"
"UAT","139","Admin Jointly Managed Tng Prog","AACR","GEN","General Credit"
"UAT","140","Occupational Safety & Health","CNST","000","General Transfer Credit"
"UAT","141","Industrial Teacher Training IV","AACR","GEN","General Credit"
"UAT","142","Using Multi-Craft Core Curric","AACR","GEN","General Credit"
"UAT","143","Veterans in Apprenticeship","AACR","GEN","General Credit"
"UAT","144","Legal Iss/Fiduciary Rspnsbilts","AACR","GEN","General Credit"
"UAT","146","Intro to Microturbines","CNST","000","General Transfer Credit"
"UAT","147","Safe Pressure Test/Piping Syst","CNST","000","General Transfer Credit"
"UAT","148","Intermed Comp Skill/Trade Tchr","AACR","GEN","General Credit"
"UAT","149","Intro to Service Management","AACR","GEN","General Credit"
"UAT","150","Incorp Pipe Pre-Fab/Apprntcshp","CNST","000","General Transfer Credit"
"UAT","171C","Robot Total Station-Trimble","CEET","000","General Transfer Credit"
"UAT","172","Utilizing UA Class Techniques","AACR","GEN","General Credit"
"UAT","173","BIM-VDC Wkflow in Cnstrc Indus","CNST","000","General Transfer Credit"
"UAT","174","Laser Scan: Reality Captr/Cnst","CNST","000","General Transfer Credit"
"UAT","175","Utilizing Revit for UA Train","COTS","000","General Transfer Credit"
"UAT","176","Address Barrier/Appntc Success","AACR","GEN","General Credit"
"UAT","178","Viking Foam Fire Protc Sys Trn","CNST","000","General Transfer Credit"
"UAT","179","Reliable Auto Fire Sprinklr Vl","CNST","000","General Transfer Credit"
"UAT","180","National Fire Protect Asc Code","CNST","000","General Transfer Credit"
"UAT","181","Fire Pumps & Inspection","CNST","000","General Transfer Credit"
"UAT","182","Fire Pump Install/Repair/Maint","CNST","000","General Transfer Credit"
"UAT","183","Revit for Fire Protection I","PDET","000","General Transfer Credit"
"UAT","184","Revit for Fire Protection II","PDET","000","General Transfer Credit"
"UAT","185","Inspect,Test,Maint/Fire Protct","HSEM","000","General Transfer Credit"
"UAT","186","Water Quality Fire Protect","HSEM","000","General Transfer Credit"
"UAT","187","Revit for Fire Protection III","PDET","000","General Transfer Credit"
"UAT","188","Modernizing Delvry/Crs Curric","AACR","GEN","General Credit"
"UAT","190","Water Quality Mechanical","CNST","000","General Transfer Credit"
"UAT","191","Adv PowerPoint for Instructors","BMMT","000","General Transfer Credit"
"UAT","192","DFMA & Modular Construction","CNST","000","General Transfer Credit"
"UAT","151","Industrial Teacher Training V","AACR","GEN","General Credit"
"UAT","152","Utilizing Jobsite Technology","COTS","000","General Transfer Credit"
"UAT","153","Robotic Station Layout Topcon","CEET","000","General Transfer Credit"
"UAT","154","Safe Handling of Refrigerants","CNST","000","General Transfer Credit"
"UAT","155","Precisn Weld Prep/Fld Mch Pipe","CNST","000","General Transfer Credit"
"UAT","156","Commercial/Resdntl Boiler Svc","CNST","000","General Transfer Credit"
"UAT","157","Smart Home Technology","AACR","GEN","General Credit"
"UAT","158","Pump Install Svc/Maintenance","CNST","000","General Transfer Credit"
